ProductKey,ProductItemCode,Product Name,Sub Category,Product Category,Product Color,Product Size,Product Line,Product Model Name,Product Description,Product Status,ProductKey,CustomerKey,SalesOrderNumber,SalesAmount,DateKey,Date,Day,WeekNumber,Month,MonthShort,MonthNumber,Quater,Year
,,,,,,,,,,,577,25097,SO52721,1214.85,,,,,,,,,
,,,,,,,,,,,488,25097,SO52721,53.99,,,,,,,,,
,,,,,,,,,,,577,25098,SO53177,1214.85,,,,,,,,,
,,,,,,,,,,,530,25098,SO53177,4.99,,,,,,,,,
,,,,,,,,,,,541,25098,SO53177,28.99,,,,,,,,,
,,,,,,,,,,,480,25098,SO53177,2.29,,,,,,,,,
,,,,,,,,,,,578,25099,SO53238,1214.85,,,,,,,,,
,,,,,,,,,,,222,25099,SO53238,34.99,,,,,,,,,
,,,,,,,,,,,369,25100,SO47111,2443.35,,,,,,,,,
,,,,,,,,,,,477,25101,SO74291,4.99,,,,,,,,,
,,,,,,,,,,,473,25101,SO74291,63.5,,,,,,,,,
,,,,,,,,,,,540,25102,SO52980,32.6,,,,,,,,,
,,,,,,,,,,,529,25102,SO52980,3.99,,,,,,,,,
,,,,,,,,,,,222,25102,SO52980,34.99,,,,,,,,,
,,,,,,,,,,,529,25103,SO63567,3.99,,,,,,,,,
,,,,,,,,,,,540,25103,SO63567,32.6,,,,,,,,,
,,,,,,,,,,,488,25103,SO63567,53.99,,,,,,,,,
,,,,,,,,,,,368,25104,SO47341,2443.35,,,,,,,,,
,,,,,,,,,,,584,25104,SO56120,539.99,,,,,,,,,
,,,,,,,,,,,217,25104,SO56120,34.99,,,,,,,,,
,,,,,,,,,,,563,25105,SO57476,2384.07,,,,,,,,,
,,,,,,,,,,,477,25105,SO57476,4.99,,,,,,,,,
,,,,,,,,,,,479,25105,SO57476,8.99,,,,,,,,,
,,,,,,,,,,,217,25105,SO57476,34.99,,,,,,,,,
,,,,,,,,,,,385,25106,SO49737,1000.4375,,,,,,,,,
,,,,,,,,,,,384,25106,SO60167,1120.49,,,,,,,,,
,,,,,,,,,,,234,25106,SO60167,49.99,,,,,,,,,
,,,,,,,,,,,383,25107,SO49595,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25107,SO59124,1120.49,,,,,,,,,
,,,,,,,,,,,477,25107,SO59124,4.99,,,,,,,,,
,,,,,,,,,,,479,25107,SO59124,8.99,,,,,,,,,
,,,,,,,,,,,225,25107,SO59124,8.99,,,,,,,,,
,,,,,,,,,,,385,25108,SO49918,1000.4375,,,,,,,,,
,,,,,,,,,,,382,25108,SO63735,1120.49,,,,,,,,,
,,,,,,,,,,,491,25108,SO63735,53.99,,,,,,,,,
,,,,,,,,,,,463,25108,SO63735,24.49,,,,,,,,,
,,,,,,,,,,,528,25109,SO58711,4.99,,,,,,,,,
,,,,,,,,,,,528,25110,SO62821,4.99,,,,,,,,,
,,,,,,,,,,,222,25110,SO62821,34.99,,,,,,,,,
,,,,,,,,,,,389,25111,SO50009,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25111,SO59556,1120.49,,,,,,,,,
,,,,,,,,,,,539,25111,SO59556,24.99,,,,,,,,,
,,,,,,,,,,,387,25112,SO49956,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25112,SO64775,1120.49,,,,,,,,,
,,,,,,,,,,,217,25112,SO64775,34.99,,,,,,,,,
,,,,,,,,,,,389,25113,SO50105,1000.4375,,,,,,,,,
,,,,,,,,,,,382,25113,SO64596,1120.49,,,,,,,,,
,,,,,,,,,,,217,25113,SO64596,34.99,,,,,,,,,
,,,,,,,,,,,465,25113,SO64596,24.49,,,,,,,,,
,,,,,,,,,,,387,25114,SO49957,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25114,SO64360,1120.49,,,,,,,,,
,,,,,,,,,,,217,25114,SO64360,34.99,,,,,,,,,
,,,,,,,,,,,383,25115,SO49984,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25115,SO60296,1120.49,,,,,,,,,
,,,,,,,,,,,222,25115,SO60296,34.99,,,,,,,,,
,,,,,,,,,,,528,25116,SO59083,4.99,,,,,,,,,
,,,,,,,,,,,214,25116,SO59083,34.99,,,,,,,,,
,,,,,,,,,,,528,25117,SO74188,4.99,,,,,,,,,
,,,,,,,,,,,480,25117,SO74188,2.29,,,,,,,,,
,,,,,,,,,,,528,25118,SO64614,4.99,,,,,,,,,
,,,,,,,,,,,480,25118,SO64614,2.29,,,,,,,,,
,,,,,,,,,,,389,25119,SO49945,1000.4375,,,,,,,,,
,,,,,,,,,,,382,25119,SO60431,1120.49,,,,,,,,,
,,,,,,,,,,,539,25119,SO60431,24.99,,,,,,,,,
,,,,,,,,,,,480,25119,SO60431,2.29,,,,,,,,,
,,,,,,,,,,,385,25120,SO49905,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25120,SO60297,1120.49,,,,,,,,,
,,,,,,,,,,,217,25120,SO60297,34.99,,,,,,,,,
,,,,,,,,,,,385,25121,SO50173,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25121,SO60504,1120.49,,,,,,,,,
,,,,,,,,,,,222,25121,SO60504,34.99,,,,,,,,,
,,,,,,,,,,,528,25122,SO71626,4.99,,,,,,,,,
,,,,,,,,,,,217,25122,SO71626,34.99,,,,,,,,,
,,,,,,,,,,,528,25123,SO66159,4.99,,,,,,,,,
,,,,,,,,,,,217,25123,SO66159,34.99,,,,,,,,,
,,,,,,,,,,,528,25124,SO58642,4.99,,,,,,,,,
,,,,,,,,,,,463,25124,SO58642,24.49,,,,,,,,,
,,,,,,,,,,,217,25124,SO58642,34.99,,,,,,,,,
,,,,,,,,,,,473,25125,SO67019,63.5,,,,,,,,,
,,,,,,,,,,,528,25125,SO67019,4.99,,,,,,,,,
,,,,,,,,,,,387,25126,SO50430,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25126,SO60369,1120.49,,,,,,,,,
,,,,,,,,,,,488,25126,SO60369,53.99,,,,,,,,,
,,,,,,,,,,,387,25127,SO50446,1000.4375,,,,,,,,,
,,,,,,,,,,,384,25127,SO61361,1120.49,,,,,,,,,
,,,,,,,,,,,491,25127,SO61361,53.99,,,,,,,,,
,,,,,,,,,,,529,25128,SO64857,3.99,,,,,,,,,
,,,,,,,,,,,538,25128,SO64857,21.49,,,,,,,,,
,,,,,,,,,,,217,25128,SO64857,34.99,,,,,,,,,
,,,,,,,,,,,529,25129,SO53077,3.99,,,,,,,,,
,,,,,,,,,,,538,25129,SO53077,21.49,,,,,,,,,
,,,,,,,,,,,217,25129,SO53077,34.99,,,,,,,,,
,,,,,,,,,,,528,25130,SO57696,4.99,,,,,,,,,
,,,,,,,,,,,480,25130,SO57696,2.29,,,,,,,,,
,,,,,,,,,,,528,25131,SO62534,4.99,,,,,,,,,
,,,,,,,,,,,528,25132,SO66510,4.99,,,,,,,,,
,,,,,,,,,,,385,25133,SO50436,1000.4375,,,,,,,,,
,,,,,,,,,,,382,25133,SO63107,1120.49,,,,,,,,,
,,,,,,,,,,,217,25133,SO63107,34.99,,,,,,,,,
,,,,,,,,,,,528,25134,SO72962,4.99,,,,,,,,,
,,,,,,,,,,,214,25134,SO72962,34.99,,,,,,,,,
,,,,,,,,,,,528,25135,SO72132,4.99,,,,,,,,,
,,,,,,,,,,,480,25135,SO72132,2.29,,,,,,,,,
,,,,,,,,,,,528,25136,SO55684,4.99,,,,,,,,,
,,,,,,,,,,,217,25136,SO55684,34.99,,,,,,,,,
,,,,,,,,,,,528,25137,SO74876,4.99,,,,,,,,,
,,,,,,,,,,,480,25137,SO74876,2.29,,,,,,,,,
,,,,,,,,,,,383,25138,SO50480,1000.4375,,,,,,,,,
,,,,,,,,,,,384,25138,SO62457,1120.49,,,,,,,,,
,,,,,,,,,,,538,25139,SO68627,21.49,,,,,,,,,
,,,,,,,,,,,529,25139,SO68627,3.99,,,,,,,,,
,,,,,,,,,,,214,25139,SO68627,34.99,,,,,,,,,
,,,,,,,,,,,538,25140,SO71154,21.49,,,,,,,,,
,,,,,,,,,,,477,25141,SO57772,4.99,,,,,,,,,
,,,,,,,,,,,530,25142,SO55653,4.99,,,,,,,,,
,,,,,,,,,,,225,25142,SO55653,8.99,,,,,,,,,
,,,,,,,,,,,530,25143,SO72388,4.99,,,,,,,,,
,,,,,,,,,,,214,25143,SO72388,34.99,,,,,,,,,
,,,,,,,,,,,538,25144,SO66534,21.49,,,,,,,,,
,,,,,,,,,,,529,25144,SO66534,3.99,,,,,,,,,
,,,,,,,,,,,538,25145,SO60597,21.49,,,,,,,,,
,,,,,,,,,,,480,25145,SO60597,2.29,,,,,,,,,
,,,,,,,,,,,225,25146,SO52062,8.99,,,,,,,,,
,,,,,,,,,,,579,25146,SO52062,1214.85,,,,,,,,,
,,,,,,,,,,,477,25147,SO63311,4.99,,,,,,,,,
,,,,,,,,,,,222,25147,SO63311,34.99,,,,,,,,,
,,,,,,,,,,,577,25148,SO53657,1214.85,,,,,,,,,
,,,,,,,,,,,214,25148,SO53657,34.99,,,,,,,,,
,,,,,,,,,,,529,25149,SO72017,3.99,,,,,,,,,
,,,,,,,,,,,540,25149,SO72017,32.6,,,,,,,,,
,,,,,,,,,,,481,25149,SO72017,8.99,,,,,,,,,
,,,,,,,,,,,562,25150,SO57588,2384.07,,,,,,,,,
,,,,,,,,,,,217,25150,SO57588,34.99,,,,,,,,,
,,,,,,,,,,,529,25151,SO69882,3.99,,,,,,,,,
,,,,,,,,,,,540,25151,SO69882,32.6,,,,,,,,,
,,,,,,,,,,,540,25152,SO54543,32.6,,,,,,,,,
,,,,,,,,,,,480,25152,SO54543,2.29,,,,,,,,,
,,,,,,,,,,,529,25153,SO67595,3.99,,,,,,,,,
,,,,,,,,,,,540,25153,SO67595,32.6,,,,,,,,,
,,,,,,,,,,,217,25153,SO67595,34.99,,,,,,,,,
,,,,,,,,,,,463,25153,SO67595,24.49,,,,,,,,,
,,,,,,,,,,,529,25154,SO73736,3.99,,,,,,,,,
,,,,,,,,,,,540,25154,SO73736,32.6,,,,,,,,,
,,,,,,,,,,,482,25154,SO73736,8.99,,,,,,,,,
,,,,,,,,,,,573,25155,SO58895,2384.07,,,,,,,,,
,,,,,,,,,,,214,25155,SO58895,34.99,,,,,,,,,
,,,,,,,,,,,540,25156,SO52589,32.6,,,,,,,,,
,,,,,,,,,,,529,25156,SO52589,3.99,,,,,,,,,
,,,,,,,,,,,528,25157,SO61458,4.99,,,,,,,,,
,,,,,,,,,,,480,25157,SO61458,2.29,,,,,,,,,
,,,,,,,,,,,540,25158,SO65693,32.6,,,,,,,,,
,,,,,,,,,,,529,25158,SO65693,3.99,,,,,,,,,
,,,,,,,,,,,214,25158,SO65693,34.99,,,,,,,,,
,,,,,,,,,,,529,25159,SO66964,3.99,,,,,,,,,
,,,,,,,,,,,540,25159,SO66964,32.6,,,,,,,,,
,,,,,,,,,,,217,25159,SO66964,34.99,,,,,,,,,
,,,,,,,,,,,529,25160,SO60204,3.99,,,,,,,,,
,,,,,,,,,,,540,25160,SO60204,32.6,,,,,,,,,
,,,,,,,,,,,480,25160,SO60204,2.29,,,,,,,,,
,,,,,,,,,,,484,25160,SO60204,7.95,,,,,,,,,
,,,,,,,,,,,563,25161,SO58634,2384.07,,,,,,,,,
,,,,,,,,,,,489,25161,SO58634,53.99,,,,,,,,,
,,,,,,,,,,,564,25162,SO58011,2384.07,,,,,,,,,
,,,,,,,,,,,573,25163,SO58185,2384.07,,,,,,,,,
,,,,,,,,,,,479,25163,SO58185,8.99,,,,,,,,,
,,,,,,,,,,,477,25163,SO58185,4.99,,,,,,,,,
,,,,,,,,,,,217,25163,SO58185,34.99,,,,,,,,,
,,,,,,,,,,,540,25164,SO58210,32.6,,,,,,,,,
,,,,,,,,,,,480,25164,SO58210,2.29,,,,,,,,,
,,,,,,,,,,,540,25165,SO73200,32.6,,,,,,,,,
,,,,,,,,,,,234,25165,SO73200,49.99,,,,,,,,,
,,,,,,,,,,,225,25165,SO73200,8.99,,,,,,,,,
,,,,,,,,,,,529,25166,SO67036,3.99,,,,,,,,,
,,,,,,,,,,,540,25166,SO67036,32.6,,,,,,,,,
,,,,,,,,,,,214,25166,SO67036,34.99,,,,,,,,,
,,,,,,,,,,,225,25166,SO67036,8.99,,,,,,,,,
,,,,,,,,,,,491,25166,SO67036,53.99,,,,,,,,,
,,,,,,,,,,,540,25167,SO71163,32.6,,,,,,,,,
,,,,,,,,,,,529,25167,SO71163,3.99,,,,,,,,,
,,,,,,,,,,,217,25167,SO71163,34.99,,,,,,,,,
,,,,,,,,,,,540,25168,SO64810,32.6,,,,,,,,,
,,,,,,,,,,,529,25168,SO64810,3.99,,,,,,,,,
,,,,,,,,,,,480,25168,SO64810,2.29,,,,,,,,,
,,,,,,,,,,,575,25169,SO58465,2384.07,,,,,,,,,
,,,,,,,,,,,540,25170,SO68642,32.6,,,,,,,,,
,,,,,,,,,,,529,25171,SO56808,3.99,,,,,,,,,
,,,,,,,,,,,540,25171,SO56808,32.6,,,,,,,,,
,,,,,,,,,,,529,25172,SO60472,3.99,,,,,,,,,
,,,,,,,,,,,540,25172,SO60472,32.6,,,,,,,,,
,,,,,,,,,,,465,25172,SO60472,24.49,,,,,,,,,
,,,,,,,,,,,214,25172,SO60472,34.99,,,,,,,,,
,,,,,,,,,,,528,25173,SO60401,4.99,,,,,,,,,
,,,,,,,,,,,485,25173,SO60401,21.98,,,,,,,,,
,,,,,,,,,,,478,25173,SO60401,9.99,,,,,,,,,
,,,,,,,,,,,540,25174,SO58555,32.6,,,,,,,,,
,,,,,,,,,,,222,25174,SO58555,34.99,,,,,,,,,
,,,,,,,,,,,465,25174,SO58555,24.49,,,,,,,,,
,,,,,,,,,,,576,25175,SO58012,2384.07,,,,,,,,,
,,,,,,,,,,,529,25176,SO66961,3.99,,,,,,,,,
,,,,,,,,,,,540,25176,SO66961,32.6,,,,,,,,,
,,,,,,,,,,,528,25177,SO75014,4.99,,,,,,,,,
,,,,,,,,,,,485,25177,SO75014,21.98,,,,,,,,,
,,,,,,,,,,,478,25177,SO75014,9.99,,,,,,,,,
,,,,,,,,,,,529,25178,SO74385,3.99,,,,,,,,,
,,,,,,,,,,,540,25178,SO74385,32.6,,,,,,,,,
,,,,,,,,,,,529,25179,SO67033,3.99,,,,,,,,,
,,,,,,,,,,,540,25179,SO67033,32.6,,,,,,,,,
,,,,,,,,,,,217,25179,SO67033,34.99,,,,,,,,,
,,,,,,,,,,,563,25180,SO58409,2384.07,,,,,,,,,
,,,,,,,,,,,225,25180,SO58409,8.99,,,,,,,,,
,,,,,,,,,,,490,25180,SO58409,53.99,,,,,,,,,
,,,,,,,,,,,540,25181,SO53836,32.6,,,,,,,,,
,,,,,,,,,,,540,25182,SO60532,32.6,,,,,,,,,
,,,,,,,,,,,222,25182,SO60532,34.99,,,,,,,,,
,,,,,,,,,,,540,25183,SO60137,32.6,,,,,,,,,
,,,,,,,,,,,228,25183,SO60137,49.99,,,,,,,,,
,,,,,,,,,,,561,25184,SO57836,2384.07,,,,,,,,,
,,,,,,,,,,,491,25184,SO57836,53.99,,,,,,,,,
,,,,,,,,,,,563,25185,SO58013,2384.07,,,,,,,,,
,,,,,,,,,,,541,25185,SO58013,28.99,,,,,,,,,
,,,,,,,,,,,530,25185,SO58013,4.99,,,,,,,,,
,,,,,,,,,,,217,25185,SO58013,34.99,,,,,,,,,
,,,,,,,,,,,574,25186,SO58068,2384.07,,,,,,,,,
,,,,,,,,,,,488,25186,SO58068,53.99,,,,,,,,,
,,,,,,,,,,,467,25186,SO58068,24.49,,,,,,,,,
,,,,,,,,,,,540,25187,SO74890,32.6,,,,,,,,,
,,,,,,,,,,,529,25187,SO74890,3.99,,,,,,,,,
,,,,,,,,,,,217,25187,SO74890,34.99,,,,,,,,,
,,,,,,,,,,,225,25188,SO57333,8.99,,,,,,,,,
,,,,,,,,,,,477,25188,SO57333,4.99,,,,,,,,,
,,,,,,,,,,,540,25189,SO74263,32.6,,,,,,,,,
,,,,,,,,,,,483,25189,SO74263,120,,,,,,,,,
,,,,,,,,,,,540,25190,SO66276,32.6,,,,,,,,,
,,,,,,,,,,,529,25190,SO66276,3.99,,,,,,,,,
,,,,,,,,,,,573,25191,SO58343,2384.07,,,,,,,,,
,,,,,,,,,,,214,25191,SO58343,34.99,,,,,,,,,
,,,,,,,,,,,562,25192,SO57896,2384.07,,,,,,,,,
,,,,,,,,,,,541,25192,SO57896,28.99,,,,,,,,,
,,,,,,,,,,,530,25192,SO57896,4.99,,,,,,,,,
,,,,,,,,,,,487,25192,SO57896,54.99,,,,,,,,,
,,,,,,,,,,,484,25192,SO57896,7.95,,,,,,,,,
,,,,,,,,,,,561,25193,SO59395,2384.07,,,,,,,,,
,,,,,,,,,,,222,25193,SO59395,34.99,,,,,,,,,
,,,,,,,,,,,540,25194,SO61389,32.6,,,,,,,,,
,,,,,,,,,,,529,25195,SO64077,3.99,,,,,,,,,
,,,,,,,,,,,540,25195,SO64077,32.6,,,,,,,,,
,,,,,,,,,,,477,25196,SO70188,4.99,,,,,,,,,
,,,,,,,,,,,231,25196,SO70188,49.99,,,,,,,,,
,,,,,,,,,,,540,25197,SO57862,32.6,,,,,,,,,
,,,,,,,,,,,529,25197,SO57862,3.99,,,,,,,,,
,,,,,,,,,,,578,25198,SO54811,1214.85,,,,,,,,,
,,,,,,,,,,,217,25198,SO54811,34.99,,,,,,,,,
,,,,,,,,,,,577,25199,SO54368,1214.85,,,,,,,,,
,,,,,,,,,,,214,25199,SO54368,34.99,,,,,,,,,
,,,,,,,,,,,540,25200,SO73881,32.6,,,,,,,,,
,,,,,,,,,,,529,25200,SO73881,3.99,,,,,,,,,
,,,,,,,,,,,473,25200,SO73881,63.5,,,,,,,,,
,,,,,,,,,,,529,25201,SO68832,3.99,,,,,,,,,
,,,,,,,,,,,540,25201,SO68832,32.6,,,,,,,,,
,,,,,,,,,,,465,25201,SO68832,24.49,,,,,,,,,
,,,,,,,,,,,222,25201,SO68832,34.99,,,,,,,,,
,,,,,,,,,,,540,25202,SO70834,32.6,,,,,,,,,
,,,,,,,,,,,529,25202,SO70834,3.99,,,,,,,,,
,,,,,,,,,,,225,25203,SO54369,8.99,,,,,,,,,
,,,,,,,,,,,578,25203,SO54369,1214.85,,,,,,,,,
,,,,,,,,,,,577,25204,SO54651,1214.85,,,,,,,,,
,,,,,,,,,,,217,25204,SO54651,34.99,,,,,,,,,
,,,,,,,,,,,535,25205,SO69742,24.99,,,,,,,,,
,,,,,,,,,,,528,25205,SO69742,4.99,,,,,,,,,
,,,,,,,,,,,480,25205,SO69742,2.29,,,,,,,,,
,,,,,,,,,,,535,25206,SO55468,24.99,,,,,,,,,
,,,,,,,,,,,535,25207,SO57602,24.99,,,,,,,,,
,,,,,,,,,,,528,25207,SO57602,4.99,,,,,,,,,
,,,,,,,,,,,485,25207,SO57602,21.98,,,,,,,,,
,,,,,,,,,,,214,25207,SO57602,34.99,,,,,,,,,
,,,,,,,,,,,535,25208,SO58368,24.99,,,,,,,,,
,,,,,,,,,,,480,25208,SO58368,2.29,,,,,,,,,
,,,,,,,,,,,477,25209,SO62784,4.99,,,,,,,,,
,,,,,,,,,,,222,25209,SO62784,34.99,,,,,,,,,
,,,,,,,,,,,231,25209,SO62784,49.99,,,,,,,,,
,,,,,,,,,,,225,25209,SO62784,8.99,,,,,,,,,
,,,,,,,,,,,538,25210,SO59711,21.49,,,,,,,,,
,,,,,,,,,,,480,25210,SO59711,2.29,,,,,,,,,
,,,,,,,,,,,538,25211,SO68816,21.49,,,,,,,,,
,,,,,,,,,,,529,25211,SO68816,3.99,,,,,,,,,
,,,,,,,,,,,488,25211,SO68816,53.99,,,,,,,,,
,,,,,,,,,,,538,25212,SO70826,21.49,,,,,,,,,
,,,,,,,,,,,529,25212,SO70826,3.99,,,,,,,,,
,,,,,,,,,,,480,25212,SO70826,2.29,,,,,,,,,
,,,,,,,,,,,383,25213,SO50487,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25213,SO61524,1120.49,,,,,,,,,
,,,,,,,,,,,529,25213,SO61524,3.99,,,,,,,,,
,,,,,,,,,,,539,25213,SO61524,24.99,,,,,,,,,
,,,,,,,,,,,222,25213,SO61524,34.99,,,,,,,,,
,,,,,,,,,,,389,25214,SO50654,1000.4375,,,,,,,,,
,,,,,,,,,,,382,25214,SO62675,1120.49,,,,,,,,,
,,,,,,,,,,,539,25214,SO62675,24.99,,,,,,,,,
,,,,,,,,,,,529,25214,SO62675,3.99,,,,,,,,,
,,,,,,,,,,,387,25215,SO50420,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25215,SO61584,1120.49,,,,,,,,,
,,,,,,,,,,,222,25215,SO61584,34.99,,,,,,,,,
,,,,,,,,,,,528,25216,SO65751,4.99,,,,,,,,,
,,,,,,,,,,,234,25216,SO65751,49.99,,,,,,,,,
,,,,,,,,,,,467,25216,SO65751,24.49,,,,,,,,,
,,,,,,,,,,,528,25217,SO56761,4.99,,,,,,,,,
,,,,,,,,,,,222,25217,SO56761,34.99,,,,,,,,,
,,,,,,,,,,,389,25218,SO50488,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25218,SO61958,1120.49,,,,,,,,,
,,,,,,,,,,,529,25218,SO61958,3.99,,,,,,,,,
,,,,,,,,,,,539,25218,SO61958,24.99,,,,,,,,,
,,,,,,,,,,,217,25218,SO61958,34.99,,,,,,,,,
,,,,,,,,,,,528,25219,SO55747,4.99,,,,,,,,,
,,,,,,,,,,,222,25219,SO55747,34.99,,,,,,,,,
,,,,,,,,,,,538,25220,SO54152,21.49,,,,,,,,,
,,,,,,,,,,,480,25220,SO54152,2.29,,,,,,,,,
,,,,,,,,,,,381,25221,SO50543,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25221,SO63407,1120.49,,,,,,,,,
,,,,,,,,,,,477,25221,SO63407,4.99,,,,,,,,,
,,,,,,,,,,,479,25221,SO63407,8.99,,,,,,,,,
,,,,,,,,,,,225,25221,SO63407,8.99,,,,,,,,,
,,,,,,,,,,,385,25222,SO50332,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25222,SO64937,1120.49,,,,,,,,,
,,,,,,,,,,,528,25223,SO55099,4.99,,,,,,,,,
,,,,,,,,,,,222,25223,SO55099,34.99,,,,,,,,,
,,,,,,,,,,,491,25223,SO55099,53.99,,,,,,,,,
,,,,,,,,,,,225,25223,SO55099,8.99,,,,,,,,,
,,,,,,,,,,,528,25224,SO55508,4.99,,,,,,,,,
,,,,,,,,,,,480,25224,SO55508,2.29,,,,,,,,,
,,,,,,,,,,,381,25225,SO50869,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25225,SO62992,1120.49,,,,,,,,,
,,,,,,,,,,,479,25225,SO62992,8.99,,,,,,,,,
,,,,,,,,,,,381,25226,SO51025,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25226,SO62518,1120.49,,,,,,,,,
,,,,,,,,,,,539,25226,SO62518,24.99,,,,,,,,,
,,,,,,,,,,,529,25226,SO62518,3.99,,,,,,,,,
,,,,,,,,,,,482,25226,SO62518,8.99,,,,,,,,,
,,,,,,,,,,,528,25227,SO67970,4.99,,,,,,,,,
,,,,,,,,,,,217,25227,SO67970,34.99,,,,,,,,,
,,,,,,,,,,,389,25228,SO51026,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25228,SO63105,1120.49,,,,,,,,,
,,,,,,,,,,,381,25229,SO50972,1000.4375,,,,,,,,,
,,,,,,,,,,,384,25229,SO62275,1120.49,,,,,,,,,
,,,,,,,,,,,214,25229,SO62275,34.99,,,,,,,,,
,,,,,,,,,,,528,25230,SO57906,4.99,,,,,,,,,
,,,,,,,,,,,485,25230,SO57906,21.98,,,,,,,,,
,,,,,,,,,,,489,25230,SO57906,53.99,,,,,,,,,
,,,,,,,,,,,381,25231,SO50912,1000.4375,,,,,,,,,
,,,,,,,,,,,384,25231,SO61960,1120.49,,,,,,,,,
,,,,,,,,,,,477,25231,SO61960,4.99,,,,,,,,,
,,,,,,,,,,,479,25231,SO61960,8.99,,,,,,,,,
,,,,,,,,,,,487,25231,SO61960,54.99,,,,,,,,,
,,,,,,,,,,,528,25232,SO74938,4.99,,,,,,,,,
,,,,,,,,,,,484,25232,SO74938,7.95,,,,,,,,,
,,,,,,,,,,,528,25233,SO61924,4.99,,,,,,,,,
,,,,,,,,,,,480,25233,SO61924,2.29,,,,,,,,,
,,,,,,,,,,,387,25234,SO51007,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25234,SO62219,1120.49,,,,,,,,,
,,,,,,,,,,,491,25234,SO62219,53.99,,,,,,,,,
,,,,,,,,,,,385,25235,SO50900,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25235,SO64938,1120.49,,,,,,,,,
,,,,,,,,,,,214,25235,SO64938,34.99,,,,,,,,,
,,,,,,,,,,,528,25236,SO66891,4.99,,,,,,,,,
,,,,,,,,,,,222,25236,SO66891,34.99,,,,,,,,,
,,,,,,,,,,,528,25237,SO74757,4.99,,,,,,,,,
,,,,,,,,,,,214,25237,SO74757,34.99,,,,,,,,,
,,,,,,,,,,,489,25237,SO74757,53.99,,,,,,,,,
,,,,,,,,,,,465,25237,SO74757,24.49,,,,,,,,,
,,,,,,,,,,,528,25238,SO59586,4.99,,,,,,,,,
,,,,,,,,,,,480,25238,SO59586,2.29,,,,,,,,,
,,,,,,,,,,,528,25239,SO67154,4.99,,,,,,,,,
,,,,,,,,,,,480,25239,SO67154,2.29,,,,,,,,,
,,,,,,,,,,,383,25240,SO51036,1000.4375,,,,,,,,,
,,,,,,,,,,,390,25240,SO64226,1120.49,,,,,,,,,
,,,,,,,,,,,528,25241,SO60462,4.99,,,,,,,,,
,,,,,,,,,,,389,25242,SO50929,1000.4375,,,,,,,,,
,,,,,,,,,,,386,25242,SO63798,1120.49,,,,,,,,,
,,,,,,,,,,,383,25243,SO50946,1000.4375,,,,,,,,,
,,,,,,,,,,,388,25243,SO63480,1120.49,,,,,,,,,
,,,,,,,,,,,214,25243,SO63480,34.99,,,,,,,,,
,,,,,,,,,,,528,25244,SO53779,4.99,,,,,,,,,
,,,,,,,,,,,225,25244,SO53779,8.99,,,,,,,,,
,,,,,,,,,,,484,25244,SO53779,7.95,,,,,,,,,
,,,,,,,,,,,529,25245,SO64247,3.99,,,,,,,,,
,,,,,,,,,,,487,25245,SO64247,54.99,,,,,,,,,
,,,,,,,,,,,529,25246,SO70381,3.99,,,,,,,,,
,,,,,,,,,,,538,25246,SO70381,21.49,,,,,,,,,
,,,,,,,,,,,480,25246,SO70381,2.29,,,,,,,,,
,,,,,,,,,,,528,25247,SO71627,4.99,,,,,,,,,
,,,,,,,,,,,528,25248,SO71225,4.99,,,,,,,,,
,,,,,,,,,,,214,25248,SO71225,34.99,,,,,,,,,
,,,,,,,,,,,384,25249,SO64843,1120.49,,,,,,,,,
,,,,,,,,,,,479,25249,SO64843,8.99,,,,,,,,,
,,,,,,,,,,,477,25249,SO64843,4.99,,,,,,,,,
,,,,,,,,,,,222,25249,SO64843,34.99,,,,,,,,,
,,,,,,,,,,,384,25250,SO65140,1120.49,,,,,,,,,
,,,,,,,,,,,529,25250,SO65140,3.99,,,,,,,,,
,,,,,,,,,,,539,25250,SO65140,24.99,,,,,,,,,
,,,,,,,,,,,222,25250,SO65140,34.99,,,,,,,,,
,,,,,,,,,,,528,25251,SO72192,4.99,,,,,,,,,
,,,,,,,,,,,214,25251,SO72192,34.99,,,,,,,,,
,,,,,,,,,,,386,25252,SO64774,1120.49,,,,,,,,,
,,,,,,,,,,,479,25252,SO64774,8.99,,,,,,,,,
,,,,,,,,,,,477,25252,SO64774,4.99,,,,,,,,,
,,,,,,,,,,,214,25252,SO64774,34.99,,,,,,,,,
